from,to
3313010130,1261660718
3313010130,3329886633
38153797,3191937245
38153797,28560892
2719282222,3119365653
2719282222,1098625359
2719282222,1712739043
2719282222,599629727
2719282222,3151521733
599629727,3405909485
599629727,684397168
599629727,1712739043
599629727,2719282222
599629727,821006391
1491027985,3384093533
1491027985,3157043409
1491027985,479641763
1491027985,2652036969
1491027985,3756477707
1585478872,49492981
1585478872,2100919042
1585478872,479641763
1585478872,2652036969
1585478872,3756477707
3017317834,87154623
3017317834,1103201460
3017317834,3905871911
3017317834,1729482134
3017317834,1524544714
2393597095,1103201460
2393597095,2973214132
2393597095,1884553545
2393597095,1712739043
2393597095,4116127152
10403125,4054679011
10403125,4151050673
10403125,3905871911
10403125,3609150543
10403125,1729482134
4054679011,154884656
4054679011,10403125
4054679011,1712739043
4054679011,1224803863
4054679011,233821347
4151050673,10403125
4151050673,862029404
4151050673,1712739043
4151050673,1224803863
4151050673,3609150543
2640475854,3663815890
2640475854,1745894468
2640475854,1712739043
2640475854,4116127152
2640475854,598684574
3618663332,3364581699
3618663332,4214280512
3618663332,2840057345
3618663332,257904239
3618663332,3756477707
3489090767,1232887350
3489090767,3717922458
3489090767,1712739043
3489090767,3609150543
3489090767,1882505364
2437508867,1888024110
2437508867,532058375
2437508867,372579833
2437508867,306241150
2437508867,1403935628
1242547860,3305153399
1242547860,2802421609
1242547860,2865317917
1242547860,1224803863
1242547860,3609150543
1242547860,288606514
3357021876,1948837225
3357021876,3141751119
3357021876,1712739043
3357021876,1224803863
3357021876,479641763
1391652543,2133000288
1391652543,3497508148
1391652543,1712739043
1391652543,479641763
1391652543,4116127152
28560892,38153797
28560892,333574420
28560892,1712739043
28560892,479641763
28560892,4116127152
3423254523,1604351703
3423254523,3788210939
3423254523,9962713
3423254523,139955447
3423254523,3414800519
3423254523,3038153048
49492981,67315442
49492981,1585478872
49492981,1712739043
49492981,4116127152
49492981,598684574
154884656,1979585675
154884656,4054679011
154884656,1884553545
154884656,1712739043
154884656,4116127152
862029404,4151050673
862029404,273599644
862029404,1712739043
862029404,4116127152
862029404,598684574
2973214132,2393597095
2973214132,3508605272
2973214132,3918837947
2973214132,2265246653
2973214132,492868800
2133000288,2713562140
2133000288,875227913
2133000288,1391652543
2133000288,1712739043
2133000288,479641763
2133000288,4116127152
3497508148,49529330
3497508148,1391652543
3497508148,1763134985
3497508148,139955447
3497508148,3414800519
3497508148,3038153048
1948837225,2656588616
1948837225,3357021876
1948837225,1884553545
1948837225,1712739043
1948837225,4116127152
3141751119,3357021876
3141751119,1987461164
3141751119,1712739043
3141751119,479641763
3141751119,4116127152
1888024110,2678697199
1888024110,2437508867
1888024110,1712739043
1888024110,4116127152
1888024110,598684574
333574420,1308501191
333574420,10055053
333574420,3432833203
333574420,28560892
333574420,4177657835
333574420,1712739043
333574420,3329886633
333574420,4116127152
2802421609,1239324802
2802421609,2236064408
2802421609,1242547860
2802421609,3918837947
2802421609,1261660718
2802421609,2265246653
3717922458,3489090767
3717922458,1042508238
3717922458,1712739043
3717922458,2265246653
3717922458,492868800
9962713,3662802918
9962713,3423254523
9962713,3292674657
9962713,3918837947
9962713,2840057345
9962713,2102989649
67315442,2451130237
67315442,49492981
67315442,257904239
67315442,372579833
67315442,306241150
3364581699,4286230759
3364581699,3618663332
3364581699,1261660718
3364581699,2265246653
3364581699,3609150543
3508605272,2973214132
3508605272,706034299
3508605272,598684574
3508605272,2432463759
3508605272,1341995311
1763134985,3497508148
1763134985,844756477
875227913,1703026997
875227913,3601612082
875227913,2133000288
875227913,1712739043
875227913,3918837947
875227913,479641763
2236064408,3587644579
2236064408,2802421609
2236064408,1261660718
2236064408,2265246653
2236064408,1335877024
1308501191,830881446
1308501191,3152176404
1308501191,2371459870
1308501191,2528175739
1308501191,372579833
1308501191,306241150
1308501191,1593077839
10055053,1830331290
10055053,2289295287
10055053,1206280120
10055053,1185641961
10055053,2883658765
10055053,1819362360
10055053,3772282091
10055053,3905871911
10055053,479641763
4177657835,333574420
4177657835,3398873508
4177657835,3187074840
4177657835,3225022051
4177657835,412719882
2678697199,3504634309
2678697199,1888024110
2678697199,2666491780
2678697199,3431299410
2678697199,380010305
3292674657,9962713
3292674657,4020221616
3292674657,1712739043
3292674657,4116127152
3292674657,598684574
844756477,1763134985
844756477,2402719224
844756477,479641763
844756477,2652036969
844756477,3756477707
3587644579,1417522172
3587644579,2236064408
3587644579,2840057345
3587644579,3756477707
3587644579,2666491780
3504634309,49529330
3504634309,249428070
3504634309,2678697199
3504634309,160445387
3504634309,412719882
3504634309,1764841050
3398873508,4177657835
3398873508,2326548
3398873508,479641763
3398873508,372579833
3398873508,306241150
3225022051,52443004
3225022051,951890631
3225022051,1712739043
3225022051,4116127152
3225022051,598684574
412719882,3559179136
412719882,3371469078
412719882,1712739043
412719882,139955447
412719882,3414800519
1185641961,4138712281
1185641961,3739681966
1185641961,479641763
1185641961,3609150543
1185641961,2102989649
2883658765,1566784268
2883658765,10055053
2883658765,2757763156
2883658765,1261660718
2883658765,3329886633
1819362360,10055053
1819362360,3760373389
1819362360,139955447
1819362360,3414800519
1819362360,3038153048
2402719224,3882781507
2402719224,1695415204
2402719224,844756477
2402719224,2105878463
2402719224,3772282091
2402719224,1335877024
2402719224,3132037635
830881446,2562282760
830881446,2095351871
830881446,479641763
830881446,372579833
830881446,306241150
2371459870,1431286202
2371459870,1308501191
2371459870,2396231476
2371459870,1533976076
2371459870,3465832858
2528175739,1308501191
2528175739,4170217397
2528175739,3609150543
2528175739,2102989649
2528175739,3248156931
4020221616,3292674657
4020221616,3474709501
4020221616,1884553545
4020221616,1712739043
4020221616,252656594
2656588616,4288886704
2656588616,1948837225
2656588616,1712739043
2656588616,3918837947
2656588616,479641763
273599644,862029404
273599644,3390635109
273599644,1712739043
273599644,3905871911
273599644,492868800
1979585675,1632712279
1979585675,154884656
1979585675,1712739043
1979585675,1224803863
1979585675,479641763
3760373389,1819362360
3760373389,3989467757
3760373389,1712739043
3760373389,3609150543
3760373389,4116127152
1566784268,144608824
1566784268,2883658765
1566784268,1712739043
1566784268,1882505364
1566784268,4116127152
2326548,3398873508
2326548,808234987
2326548,945739580
2326548,1553982631
2326548,90112103
52443004,3076963581
52443004,3225022051
52443004,1712739043
52443004,4116127152
52443004,598684574
951890631,3225022051
951890631,2189065307
951890631,1712739043
951890631,4116127152
951890631,981014442
3559179136,2995355889
3559179136,412719882
3559179136,1712739043
3559179136,4116127152
3559179136,598684574
3371469078,1183728151
3371469078,412719882
3371469078,1477244434
3371469078,1884553545
3371469078,1712739043
3371469078,4116127152
249428070,2957705134
249428070,3504634309
249428070,1712739043
249428070,1224803863
249428070,3609150543
1764841050,3720726169
1764841050,1265515115
1764841050,1712739043
1764841050,479641763
1764841050,4116127152
4138712281,557102585
4138712281,1185641961
4138712281,1712739043
4138712281,4116127152
4138712281,598684574
3739681966,1185641961
3739681966,144608824
3739681966,1882505364
3739681966,3421055715
3739681966,2786401769
3474709501,4020221616
3474709501,3690049772
3474709501,479641763
3474709501,1870287764
3474709501,2840057345
1431286202,1124538544
1431286202,2371459870
1431286202,4039294823
1431286202,2993578025
1431286202,3040155435
3465832858,3439042256
3465832858,3245749435
3465832858,1712739043
3465832858,4116127152
3465832858,598684574
4170217397,2528175739
4170217397,954590308
4170217397,37998563
4170217397,372579833
4170217397,2727825330
3989467757,3760373389
3989467757,3394639210
3989467757,1261660718
3989467757,2265246653
3989467757,3609150543
1632712279,1056747269
1632712279,1979585675
1632712279,1712739043
1632712279,4116127152
1632712279,598684574
3390635109,273599644
3390635109,1117182366
3390635109,1712739043
3390635109,4116127152
3390635109,598684574
2562282760,105219174
2562282760,830881446
2562282760,3552346691
2562282760,1260414621
2562282760,353881925
2095351871,830881446
2095351871,1787447836
2095351871,479641763
2095351871,372579833
2095351871,306241150
3720726169,2736214816
3720726169,1764841050
3720726169,139955447
3720726169,3414800519
3720726169,1882505364
1183728151,453124785
1183728151,2489149818
1183728151,1695415204
1183728151,1224803863
1183728151,3609150543
1183728151,288606514
1477244434,3371469078
1477244434,1999991405
1477244434,1712739043
1477244434,4116127152
1477244434,598684574
144608824,1703026997
144608824,3414800519
144608824,3739681966
144608824,1566784268
144608824,3918837947
144608824,139955447
2957705134,46063434
2957705134,3463709114
2957705134,3422733142
2957705134,181073821
2957705134,1634883899
2957705134,249428070
2957705134,1712739043
2957705134,3918837947
2957705134,257904239
557102585,1354790884
557102585,4138712281
557102585,139955447
557102585,3414800519
557102585,3038153048
954590308,4170217397
954590308,358254198
954590308,1712739043
954590308,3609150543
954590308,4116127152
105219174,323215044
105219174,2562282760
105219174,1712739043
105219174,4116127152
105219174,598684574
3552346691,1417522172
3552346691,2816959867
3552346691,444112603
3552346691,840780359
3552346691,915602773
3552346691,11819062
3552346691,345788761
3552346691,438076302
3552346691,2705052667
3552346691,1884553545
3552346691,1712739043
3552346691,1224803863
2736214816,1123460185
2736214816,3720726169
2736214816,1712739043
2736214816,1224803863
2736214816,3609150543
1124538544,2141947498
1124538544,1431286202
1124538544,479641763
1124538544,3609150543
1124538544,2102989649
2993578025,571270534
2993578025,1787906664
2993578025,2445780425
2993578025,3465832858
2993578025,3946756082
1117182366,3390635109
1117182366,2078498526
1117182366,1712739043
1117182366,1224803863
1117182366,2265246653
1787447836,2095351871
1787447836,775409789
1787447836,3772282091
1787447836,1335877024
1787447836,3132037635
1354790884,3067145955
1354790884,557102585
1354790884,479641763
1354790884,139955447
1354790884,3183440908
46063434,3152176404
46063434,2700538373
46063434,1804364800
46063434,1712739043
46063434,2265246653
46063434,3609150543
181073821,843769624
181073821,3157070773
181073821,1712739043
181073821,4116127152
181073821,252656594
1634883899,3878110043
1634883899,2957705134
1634883899,1712739043
1634883899,4116127152
1634883899,598684574
323215044,2331274797
323215044,105219174
323215044,3772282091
323215044,1712739043
323215044,4116127152
2078498526,1117182366
2078498526,891025698
2078498526,1712739043
2078498526,3304622122
2078498526,4116127152
571270534,943926228
571270534,2993578025
571270534,1712739043
571270534,4116127152
571270534,598684574
1787906664,2993578025
